Timestamp,Src_IP,Dst_IP,Src_Port,Dst_Port,Protocol,Flow_Duration,Tot_Pkts,Tot_Bytes,Pkts_Per_Sec,Bytes_Per_Sec,SYN_Cnt,ACK_Cnt,FIN_Cnt,RST_Cnt,PSH_Cnt,URG_Cnt,Mean_IAT,Var_IAT,Max_IAT,Mean_Pkt_Size,Var_Pkt_Size,TTL_Mean,TTL_Var,Failed_Conn,Stage,Label
2023-11-14 22:13:22,172.16.0.8,172.16.0.9,32000,22,17,1.3362260634490097,32,17568,23.94804357984379,13147.475925334242,0,0,0,0,3,0,0.04310406656287128,0.008876406797088373,0.09517180650581791,549.0,73.70755883809514,61.75100405990777,0.7984366971959989,0,0,Benign
2023-11-14 22:13:22,192.168.1.25,192.168.1.113,48748,445,6,0.9006218980443994,3,1017,3.3310315977372604,1129.2197116329314,0,3,1,0,0,0,0.4503109490221997,0.009300971985961831,0.9671066917357245,339.0,119.37109303951426,57.55003984175028,0.9198419609361339,0,0,Benign
2023-11-14 22:13:23,192.168.1.33,192.168.1.70,11923,8443,17,0.01,14,12964,1400.0,1296400.0,0,0,0,0,1,0,0.0007692307692307692,1.2118600122018895e-05,0.0021547952648498458,926.0,110.59313369803209,58.66402472974977,2.394324404987194,0,0,Benign
2023-11-14 22:13:23,172.16.0.4,10.0.0.15,11168,22,6,0.5227469568004078,17,2890,32.52051452207849,5528.487468753343,0,17,0,1,4,0,0.03267168480002549,0.0010797459933854358,0.0641366724264756,170.0,7.478238600165707,57.31433775717125,0.9467961085895433,1,0,Benign
2023-11-14 22:13:23,192.168.1.27,172.16.0.14,5477,22,17,0.6174331558926911,14,9436,22.67451928421087,15282.625997558125,0,0,0,0,4,0,0.04749485814559162,0.017103774235744464,0.08791801986149278,674.0,117.82308435720105,54.3242097337203,0.13744229758605098,0,0,Benign
2023-11-14 22:13:23,192.168.1.90,192.168.1.71,18431,8443,6,1.488627872959396,22,1408,14.778710246949725,945.8374558047824,1,21,0,1,4,0,0.07088704156949505,0.05667704857618327,0.12645038271575326,64.0,11.663945266564301,64.96279720823041,1.246073242046809,1,0,Benign
2023-11-14 22:13:24,192.168.1.27,192.168.1.72,25241,8080,6,0.01,38,2432,3800.0,243200.0,1,37,0,1,4,0,0.0002702702702702703,6.281632327881733e-05,0.0006763826096057513,64.0,14.623126995049343,63.983902544594244,0.8391595940657963,1,0,Benign
2023-11-14 22:13:24,172.16.0.3,192.168.1.49,18872,8080,6,0.01,18,4950,1800.0,495000.0,0,18,0,0,0,0,0.0005882352941176471,0.00025394622244272067,0.0012279957308356459,275.0,59.144454702709574,59.88749438923953,1.0664828699801372,0,0,Benign
2023-11-14 22:13:24,192.168.1.77,192.168.1.51,49601,3306,17,2.2457788276137287,1,1051,0.4452798235089599,467.98909450791683,0,0,0,0,5,0,2.2457788276137287,1.0220637929675347,3.241839520315327,1051.0,236.42965537776837,65.35937234588994,0.08849402036006648,0,0,Benign
2023-11-14 22:13:24,192.168.1.88,192.168.1.103,59939,80,6,0.3520723894629172,19,6840,53.96617448185671,19427.822813468418,0,19,0,0,4,0,0.019559577192384287,0.005845911382171386,0.019559577192384287,360.0,77.5437587913801,60.396562458065745,1.4747816577080155,0,0,Benign
2023-11-14 22:13:25,192.168.1.115,192.168.1.16,12778,445,17,0.01,9,7731,900.0,773100.0,0,0,0,0,2,0,0.00125,0.0005324156046172741,0.003067685626770235,859.0,126.7220992904019,58.33662121095048,1.1512761333346384,0,0,Benign
2023-11-14 22:13:25,10.0.0.8,192.168.1.99,21024,22,6,0.4332677575850835,16,12000,36.92866528813416,27696.498966100622,3,13,0,0,2,0,0.028884517172338902,0.01282658282280716,0.04006940819191495,750.0,162.3900508285561,46.07463097070251,0.9076196598358822,0,0,Benign
2023-11-14 22:13:25,192.168.1.76,192.168.1.55,39073,8080,6,0.2124098853721521,23,16123,108.28121280562304,75905.13017674176,1,22,0,0,0,0,0.009654994789643278,0.004150387427307933,0.017154018079121265,701.0,141.55839617773103,72.56080782058024,2.823463862164112,0,0,Benign
2023-11-14 22:13:25,10.0.0.28,192.168.1.60,24893,8443,6,0.6454392594357952,36,10296,55.775968805289395,15951.927078312767,0,36,0,0,2,0,0.018441121698165575,0.0034019090460418876,0.029376101899847643,286.0,88.8006822319109,50.3824398748493,1.422757819499334,0,0,Benign
2023-11-14 22:13:26,192.168.1.107,192.168.1.54,41362,8080,17,1.2434829817714088,14,6958,11.258698514760727,5595.573161836081,0,0,0,0,3,0,0.09565253705933914,0.009588076044424899,0.1495274138859348,497.0,56.92920633618553,67.76369212340619,0.5688221492304244,0,0,Benign
2023-11-14 22:13:26,192.168.1.53,192.168.1.31,19622,5432,6,3.2032814758437267,35,31815,10.926295507884205,9932.002616666743,1,34,0,0,0,0,0.09421416105422725,0.03989452230791593,0.10790849237548761,909.0,223.71185993357565,51.19269734557665,0.6026663067605746,0,0,Benign
2023-11-14 22:13:26,172.16.0.9,192.168.1.59,48101,8443,17,1.0998694407145808,10,5990,9.0919882213502,5446.100944588769,0,0,0,0,0,0,0.12220771563495342,0.023983708454616035,0.2514147289458494,599.0,133.31569026274607,48.36250024953556,0.0037981255916723633,0,0,Benign
2023-11-14 22:13:26,192.168.1.41,10.0.0.7,9762,3306,6,0.9638235915978605,35,10640,36.313699213334026,11039.364560853544,1,34,0,0,1,0,0.02834775269405472,0.003683360694198228,0.05040936496606208,304.0,29.262363651934116,66.01929986924844,0.11577601768894463,0,0,Benign
2023-11-14 22:13:27,10.0.0.24,10.0.0.15,42098,22,6,1.4588120546080532,1,674,0.6854892628842961,462.01976318401563,1,0,0,0,1,0,1.4588120546080532,0.6122858183261842,2.9160910346607345,674.0,159.43931626485298,64.54773158988056,0.38302680446339554,0,0,Benign
2023-11-14 22:13:27,10.0.0.10,192.168.1.116,5104,22,17,1.8468649078821118,1,829,0.541458119504121,448.86878106891635,0,0,0,0,0,0,1.8468649078821118,0.1843713964346273,3.250985475895122,829.0,254.8633166627942,60.59404864864392,0.20115454933372534,0,0,Benign
2023-11-14 22:13:27,192.168.1.117,10.0.0.28,50013,5432,6,0.7524187220152019,7,3619,9.303330439800742,4809.821837376983,1,6,0,0,3,0,0.12540312033586698,0.0020511519331031323,0.3798926371372446,517.0,84.22328349391056,49.11246697875502,0.7034191644587766,0,0,Benign
2023-11-14 22:13:27,172.16.0.13,172.16.0.6,44474,80,6,0.3713524320929209,11,4103,29.621456733175634,11048.803361474513,0,11,0,0,3,0,0.03713524320929209,0.019490449330332085,0.04435718325522048,373.0,54.794960495121586,69.19860332474413,1.300317449460599,0,0,Benign
2023-11-14 22:13:28,192.168.1.30,10.0.0.11,2294,5432,6,1.5928282032053538,24,11976,15.067538326922646,7518.7016251344,0,24,0,0,1,0,0.06925340013936321,0.008515188805862176,0.12747688692306114,499.0,163.66484767800227,69.03895134086389,2.4629882597247446,0,0,Benign
2023-11-14 22:13:28,10.0.0.10,192.168.1.75,51283,445,6,1.9448360668914018,1,64,0.514182155002085,32.90765792013344,0,1,0,0,0,0,1.9448360668914018,0.41836991906440224,4.29082183129138,64.0,11.576064851981382,55.7608456138076,1.4963682988601428,0,0,Benign
2023-11-14 22:13:28,172.16.0.13,203.0.113.3,16939,443,6,2.048588294115053,22,3762,10.739102660695197,1836.3865549788788,0,22,0,0,2,0,0.09755182352928823,0.03813773368801047,0.22634801662528187,171.0,35.09733246174521,60.66316494289515,0.148709636233181,0,0,Benign
2023-11-14 22:13:28,192.168.1.102,203.0.113.5,59454,3306,6,0.01,1,692,100.0,69200.0,1,0,0,0,3,0,0.01,0.003613838927751289,0.014313251764941253,692.0,267.64830305225337,56.12656095435245,1.0528802035751124,0,0,Benign
2023-11-14 22:13:29,192.168.1.81,10.0.0.6,17005,3306,17,1.3372610979939628,8,6392,5.982376973353126,4779.919201709147,0,0,0,0,3,0,0.19103729971342326,0.1071059190722092,0.23805162409291397,799.0,110.79722479730957,73.89940405787291,0.8057573992083086,0,0,Benign
2023-11-14 22:13:29,192.168.1.12,10.0.0.23,63156,22,6,0.8586302164758216,15,12075,17.469685683280854,14063.096975041086,0,15,0,0,3,0,0.06133072974827297,0.018948128056625057,0.10182982196888492,805.0,256.0242303978637,67.83164992639067,1.049683772035078,0,0,Benign
2023-11-14 22:13:29,192.168.1.104,10.0.0.12,37296,5432,6,0.8749905555454063,1,724,1.142869478604454,827.4375025096247,1,0,0,0,0,0,0.8749905555454063,0.15006257871904216,1.5269577377632009,724.0,109.66774753578589,40.37988215816255,0.8084517007211023,0,0,Benign
2023-11-14 22:13:29,10.0.0.14,192.168.1.80,48510,5432,6,1.1709409124912382,33,14190,28.18246390399902,12118.45947871958,1,32,1,1,4,0,0.036591903515351194,0.012173958573935833,0.08019042973194691,430.0,69.1278742891964,62.23401512575853,2.070608802175436,1,0,Benign
2023-11-14 22:13:30,10.0.0.16,192.168.1.36,58218,80,6,1.3543948743151588,4,2244,2.9533484479720693,1656.8284793123307,0,4,0,0,0,0,0.45146495810505294,0.07382689539389686,1.0968722712091872,561.0,120.6319866899832,65.05966933136011,1.42921501228259,0,0,Benign
2023-11-14 22:13:30,172.16.0.6,192.168.1.87,6606,22,6,0.6874530179968883,5,1940,7.27322430639563,2822.011030881504,0,5,0,0,3,0,0.17186325449922207,0.0844051292547073,0.20887842128853742,388.0,106.71059979882561,64.48594877056523,2.886991471806117,0,0,Benign
2023-11-14 22:13:30,192.168.1.35,192.168.1.63,42017,22,6,0.44819387877292394,11,3861,24.542950095873834,8614.575483651717,0,11,1,0,5,0,0.044819387877292394,0.010344773811736936,0.08475224656765075,351.0,40.645051404010644,72.44960299997544,0.7437813561698434,0,0,Benign
2023-11-14 22:13:30,192.168.1.69,192.168.1.77,52655,22,17,1.142610507175894,20,12820,17.503777424060733,11219.921328822931,0,0,0,0,2,0,0.06013739511452074,0.014963645643684919,0.12124270200994688,641.0,61.65082482313987,65.9244784392627,0.9932008555735089,0,0,Benign
2023-11-14 22:13:31,192.168.1.83,10.0.0.3,9173,3306,6,0.8943919028272707,7,448,7.826546704942469,500.89898911631803,1,6,0,0,3,0,0.14906531713787843,0.014440352821055158,0.32135248120296195,64.0,3.7656410884939557,60.933346377447194,0.27288798638411405,0,0,Benign
2023-11-14 22:13:31,172.16.0.12,192.168.1.15,51143,8080,6,0.01,15,4710,1500.0,471000.0,1,14,0,0,4,0,0.0007142857142857143,0.0002913567472637278,0.001680578424252166,314.0,74.83816339836622,58.258256535802886,0.40952515110030907,0,0,Benign
2023-11-14 22:13:31,192.168.1.36,192.168.1.51,22638,8443,17,1.334408259379975,9,10818,6.744562570514812,8106.964209758803,0,0,0,0,4,0,0.1668010324224969,0.05249548379622698,0.29961787561336367,1202.0,49.920286692342415,63.970798138206845,1.2260216375859723,0,0,Benign
2023-11-14 22:13:31,192.168.1.10,10.0.0.29,31300,8443,6,1.4483370831522187,18,13716,12.428046073931961,9470.171108336155,1,17,0,0,4,0,0.08519629900895404,0.03328347491508351,0.18929008095626143,762.0,167.90798760055404,53.72951297883937,2.1096399645676103,0,0,Benign
2023-11-14 22:13:32,192.168.1.71,192.168.1.50,21389,5432,6,0.01,10,4570,1000.0,457000.0,0,10,0,0,1,0,0.0011111111111111111,0.000336034778634338,0.0015566528193450566,457.0,3.1486075036943713,59.643746812861764,2.13753457589604,0,0,Benign
2023-11-14 22:13:32,192.168.1.72,10.0.0.7,37151,53,17,1.4224618650826013,19,16663,13.357124339425917,11714.19804567653,0,0,0,0,1,0,0.07902565917125563,0.016519282426433683,0.152422197822966,877.0,141.8640688699248,51.97697401712987,1.8723340752718345,0,0,Benign
2023-11-14 22:13:32,192.168.1.10,192.168.1.82,48606,8080,17,0.05106146655156796,22,5610,430.85327323651734,109867.58467531193,0,0,0,0,2,0,0.0024314984072175217,0.0005830953350481362,0.003347241862078593,255.0,80.23177328126388,61.95217040810989,1.4651358801941485,0,0,Benign
2023-11-14 22:13:32,172.16.0.8,192.168.1.108,16330,8443,6,1.928801304529121,10,8080,5.184567211002226,4189.130306489798,1,9,0,0,5,0,0.21431125605879123,0.05977325985079209,0.5089347961925081,808.0,91.54986270695595,62.178413454785186,0.36268874103673254,0,0,Benign
2023-11-14 22:13:33,10.0.0.3,192.168.1.35,35492,3306,6,0.3509000269172603,13,2548,37.04758906463494,7261.327456668449,0,13,1,0,2,0,0.02924166890977169,0.014494098538678012,0.03581922799130842,196.0,14.346335784313428,47.363212962229134,1.9500991551893434,0,0,Benign
2023-11-14 22:13:33,192.168.1.107,192.168.1.91,42101,3306,6,2.3397812326450245,9,3168,3.8465134579380647,1353.9727371941988,1,8,0,0,3,0,0.29247265408062806,0.07767948427019736,0.5072223921588639,352.0,90.95290703305429,56.47128948350528,1.3385869954209848,0,0,Benign
2023-11-14 22:13:33,192.168.1.17,192.168.1.21,22282,80,6,1.4976394342743942,8,5976,5.341739685077134,3990.2795447526196,1,7,0,0,1,0,0.21394849061062773,0.10340633743281932,0.26512091038266383,747.0,150.55870555583357,68.16033173773813,0.0582146277649922,0,0,Benign
2023-11-14 22:13:33,192.168.1.69,10.0.0.9,42829,8080,17,0.7939010105440936,14,7574,17.634440332057537,9540.232219643129,0,0,0,0,2,0,0.06106930850339181,0.013495057575118622,0.08367044993726468,541.0,75.89786358472091,62.63730234415323,0.026635358165907674,0,0,Benign
2023-11-14 22:13:34,192.168.1.118,192.168.1.74,30963,8080,6,0.38047598489819123,34,16898,89.36175041139012,44412.78995446089,1,33,0,0,5,0,0.011529575299945189,0.008043895574535555,0.0182355332436528,497.0,75.04838207410992,54.62751200303649,0.11436703689578054,0,0,Benign
2023-11-14 22:13:34,192.168.1.22,172.16.0.17,49859,3306,6,1.047875207175554,16,4560,15.2689937603605,4351.663221702743,0,16,0,0,5,0,0.06985834714503693,0.0030701257517802495,0.11777098655298338,285.0,75.36799371717424,56.064093055423605,1.9211464303873929,0,0,Benign
2023-11-14 22:13:34,192.168.1.20,192.168.1.89,52706,3306,6,1.6719931421801002,1,266,0.598088577502242,159.09156161559636,1,0,0,0,1,0,1.6719931421801002,0.7321282692448317,4.0216682521648925,266.0,32.4645493269729,58.24626233875509,2.2899627954975292,0,0,Benign
2023-11-14 22:13:34,192.168.1.75,10.0.0.14,64422,8080,6,0.4281126943516882,18,9090,42.04500412504299,21232.72708314671,1,17,0,0,3,0,0.025183099667746366,0.014237015421339877,0.04068331902999474,505.0,150.91444738841685,50.59187603426451,2.0567235576443914,0,0,Benign
2023-11-14 22:13:35,10.0.0.7,192.168.1.104,45118,8080,17,0.8596148317910357,16,10128,18.612987361634367,11782.020999914554,0,0,0,0,1,0,0.057307655452735716,0.005432940569542363,0.11025485559455248,633.0,70.26557882049237,66.68313700740988,0.7506712129501569,0,0,Benign
2023-11-14 22:13:35,10.0.0.9,192.168.1.87,43572,8443,6,1.878084205285136,5,1910,2.662287444795845,1016.9938039120127,0,5,1,0,1,0,0.469521051321284,0.08897040512086953,0.9907133980852817,382.0,37.02921230721219,71.73424709880199,0.613677294213912,0,0,Benign
2023-11-14 22:13:35,192.168.1.49,192.168.1.116,43944,443,17,0.7578404318765226,11,7975,14.514928918166067,10523.323465670399,0,0,0,0,5,0,0.07578404318765226,0.01428192193745963,0.16621789421342387,725.0,216.59884533642244,74.9810957119464,0.5190056321548606,0,0,Benign
2023-11-14 22:13:35,172.16.0.1,203.0.113.8,24530,80,17,0.6126954848927066,23,27991,37.539039485541,45685.01105390339,0,0,0,0,3,0,0.0278497947678503,0.010774034133196468,0.055366714390758326,1217.0,326.711269362111,46.37213028152777,0.6366810947583534,0,0,Benign
2023-11-14 22:13:36,192.168.1.42,172.16.0.6,14472,443,6,1.3980864637628878,17,7123,12.159476856849935,5094.820803020123,0,17,0,1,1,0,0.08738040398518049,0.042503145079515664,0.1530208531992329,419.0,95.70676367706092,61.158712379605376,0.6317185603740896,1,0,Benign
2023-11-14 22:13:36,192.168.1.101,192.168.1.70,39615,445,6,1.5978403729084538,11,7909,6.88429218994971,4949.806084573841,0,11,1,1,3,0,0.1597840372908454,0.05297203287962908,0.1932237833661796,719.0,159.93023306962814,67.33367305239942,1.5993878124790697,1,0,Benign
2023-11-14 22:13:36,10.0.0.24,192.168.1.87,31042,80,6,1.1708771146782486,13,4823,11.10278767688814,4119.1342281255,1,12,0,0,0,0,0.09757309288985405,0.02564131770834244,0.200488161025439,371.0,33.93726495174812,67.85611319345472,1.7974639782798416,0,0,Benign
2023-11-14 22:13:36,192.168.1.107,172.16.0.14,35794,8080,17,1.6030330069828307,6,384,3.7429048396782405,239.5459097394074,0,0,0,0,0,0,0.32060660139656616,0.1381767816997275,0.39136492775245474,64.0,14.023382687275358,61.51907043987891,0.2689230490589818,0,0,Benign
2023-11-14 22:13:37,192.168.1.68,192.168.1.115,23236,3306,17,1.4747514567127378,25,19025,16.95200902240551,12900.478866050593,0,0,0,0,5,0,0.06144797736303074,0.01773276636360213,0.18670512484901353,761.0,173.80806768968594,56.49261148827252,0.163354604379516,0,0,Benign
2023-11-14 22:13:37,10.0.0.1,192.168.1.34,49821,445,6,0.27887494796760814,17,5967,60.95922248984008,21396.687093933866,1,16,0,0,3,0,0.01742968424797551,0.008052113263904443,0.021108201494915633,351.0,48.21427424502286,70.62298829102295,0.7862564631031796,0,0,Benign
2023-11-14 22:13:37,192.168.1.64,192.168.1.49,44063,3306,6,0.3676279842101864,25,16525,68.00352822353857,44950.332155758995,1,24,0,0,3,0,0.015317832675424433,0.00809974689455198,0.015317832675424433,661.0,124.58527340042214,64.59828530346363,0.002795293247786601,0,0,Benign
2023-11-14 22:13:37,192.168.1.78,192.168.1.17,12847,8080,6,1.06196498543279,13,14365,12.241458219737838,13526.811332810312,1,12,0,0,1,0,0.08849708211939916,0.024537828323536983,0.08849708211939916,1105.0,151.75619460523902,68.24727144132514,1.5362548623928376,0,0,Benign
2023-11-14 22:13:38,192.168.1.50,192.168.1.104,21447,445,6,1.9270796574760038,22,16016,11.416237992369522,8311.021258445013,0,22,0,0,5,0,0.0917656979750478,0.010819074390013752,0.19399561849699884,728.0,92.16872654468953,55.216185623157884,1.2862356973678595,0,0,Benign
2023-11-14 22:13:38,192.168.1.38,192.168.1.82,45471,3306,6,1.147940352226633,14,10472,12.195755618176962,9122.425202396367,1,13,1,0,1,0,0.0883031040174333,0.0041103524228115855,0.15346922120079237,748.0,150.64337841333926,63.921194273138646,0.1510068365162759,0,0,Benign
2023-11-14 22:13:38,192.168.1.43,192.168.1.107,35927,22,6,1.2118527001803623,32,37472,26.40584948586357,30921.249747946244,4,28,0,0,4,0,0.0390920225864633,0.00481084563683369,0.08615691262167378,1171.0,290.44081611662506,57.99661015513105,1.7902543591105755,0,0,Benign
2023-11-14 22:13:38,10.0.0.8,192.168.1.102,6799,8443,6,0.8795511700469986,13,2626,14.780265711323366,2985.61367368732,1,12,0,0,2,0,0.07329593083724988,0.022786145100159905,0.11756742563559278,202.0,50.05317802338007,53.41137219793232,0.26926271687858394,0,0,Benign
2023-11-14 22:13:39,192.168.1.99,203.0.113.8,54438,53,6,2.0274464315695777,31,19592,15.29016970179621,9663.387251535205,1,30,0,0,1,0,0.06758154771898592,0.03386723661646736,0.10733055021491644,632.0,59.289140657561,49.95894797989996,1.231389501821629,0,0,Benign
2023-11-14 22:13:39,172.16.0.6,203.0.113.7,42658,445,6,1.219307256312572,7,588,5.740964768117098,482.2410405218362,0,7,0,0,2,0,0.20321787605209532,0.0347125105344128,0.36175521516095627,84.0,18.118625318871285,57.38591259733382,1.0814748600997082,0,0,Benign
2023-11-14 22:13:39,192.168.1.33,172.16.0.19,39957,5432,17,0.5256369496076203,11,704,20.926991544660865,1339.3274588582954,0,0,0,0,0,0,0.052563694960762034,0.002114328487007909,0.10948791689793005,64.0,9.906154937906951,55.92428791060611,0.4251862711945783,0,0,Benign
2023-11-14 22:13:39,192.168.1.25,10.0.0.6,7807,445,6,1.3054521103906915,15,14340,11.490272129178946,10984.700155495073,0,15,0,0,4,0,0.09324657931362082,0.03530336304862275,0.2056792611443849,956.0,136.7811159543338,58.31691362138538,1.8027297866968628,0,0,Benign
2023-11-14 22:13:40,192.168.1.95,192.168.1.26,22630,443,17,0.01,26,11102,2600.0,1110200.0,0,0,0,0,4,0,0.0004,0.0001577924948074077,0.0005912717716039716,427.0,32.87234779654965,56.165745490189316,0.7805325726432224,0,0,Benign
2023-11-14 22:13:40,192.168.1.110,192.168.1.43,40020,443,6,0.01,36,24192,3600.0,2419200.0,1,35,0,0,5,0,0.00028571428571428574,0.00010189802446520688,0.00048120343216446365,672.0,180.30711963752185,55.43048162045457,0.16313650571157023,0,0,Benign
2023-11-14 22:13:40,192.168.1.64,192.168.1.97,63130,3306,6,1.5539972613268889,15,9615,9.652526663523313,6187.269591318443,0,15,0,0,4,0,0.11099980438049206,0.0509033794918185,0.11099980438049206,641.0,130.98011311899396,67.04687355378766,1.1703398773750373,0,0,Benign
2023-11-14 22:13:40,192.168.1.106,192.168.1.49,11657,53,6,1.6384037861075589,9,1062,5.4931513686145514,648.191861496517,0,9,0,0,2,0,0.20480047326344486,0.062247890791693,0.20480047326344486,118.0,39.75103657412799,60.593536820866554,1.5885207241564263,0,0,Benign
2023-11-14 22:13:41,192.168.1.59,192.168.1.104,45477,3306,17,0.06884841578057954,11,6182,159.77128704104229,89791.46331706578,0,0,0,0,3,0,0.006884841578057954,0.003925822397949037,0.011058364368598118,562.0,112.39870106147075,61.382168329715526,0.5857922669732062,0,0,Benign
2023-11-14 22:13:41,192.168.1.105,172.16.0.3,62253,443,6,2.7191996772749567,29,11803,10.664902707351864,4340.615401892209,0,29,1,0,1,0,0.09711427418839132,0.04145438607309676,0.09711427418839132,407.0,56.32490901219704,67.50487261134356,0.6495618317066207,0,0,Benign
2023-11-14 22:13:41,192.168.1.108,192.168.1.30,25594,22,6,0.018095927281452706,20,14620,1105.2210637748783,807916.597619436,0,20,0,0,2,0,0.0009524172253396161,0.0004260177639165377,0.0014472082423744451,731.0,66.87920101686545,66.58252264746329,0.17781461052187386,0,0,Benign
2023-11-14 22:13:41,192.168.1.30,192.168.1.14,17796,22,6,1.4241731698213695,17,11713,11.936750642572678,8224.421192732574,1,16,0,1,3,0,0.0890108231138356,0.01472436855720026,0.11259506668858264,689.0,69.48740370551783,74.0592523503785,1.5855346481879882,1,0,Benign
2023-11-14 22:13:42,10.0.0.22,172.16.0.9,16879,53,6,1.8290215700839476,15,7770,8.201106124358903,4248.172972417912,1,14,0,0,2,0,0.1306443978631391,0.06100814245281799,0.26809116770164293,518.0,64.72988335908244,36.15669049849477,0.8901447272024108,0,0,Benign
2023-11-14 22:13:42,10.0.0.11,192.168.1.21,42683,8443,6,1.234001449264553,11,4730,8.914090017119381,3833.0587073613337,0,11,0,0,0,0,0.1234001449264553,0.041084146621699034,0.1234001449264553,430.0,25.5720759398191,58.806058066566365,1.2092634489063763,0,0,Benign
2023-11-14 22:13:42,192.168.1.54,10.0.0.9,65302,3306,6,0.01,9,3123,900.0,312300.0,0,9,1,0,1,0,0.00125,0.0004980188777001778,0.0018920844005878667,347.0,81.95953809479802,57.02834278561175,1.7495106718730842,0,0,Benign
2023-11-14 22:13:42,192.168.1.19,203.0.113.8,13548,8080,6,0.4634085197898665,4,2716,8.631692835111895,5860.919435040977,0,4,1,0,3,0,0.15446950659662217,0.04427451653781446,0.15446950659662217,679.0,72.08958166669692,43.664123158632535,2.4104673473479323,0,0,Benign
2023-11-14 22:13:43,10.0.0.23,192.168.1.78,53528,443,17,0.10741687422505697,15,960,139.64286438434618,8937.143320598156,0,0,0,0,4,0,0.007672633873218355,0.0021563780454937564,0.015528704130961019,64.0,5.122905536349531,56.85032600922351,1.5910935023458719,0,0,Benign
2023-11-14 22:13:43,192.168.1.52,10.0.0.4,24062,3306,6,0.4353200233799319,20,5180,45.94321171977129,11899.291835420763,1,19,0,0,0,0,0.022911580177891154,0.011235294207409836,0.04865377640897709,259.0,29.828288148848458,50.60698866839426,2.0884977913877156,0,0,Benign
2023-11-14 22:13:43,192.168.1.46,172.16.0.17,45463,3306,6,0.24805502012589775,1,551,4.031363684929498,2221.2813903961537,0,1,0,0,4,0,0.24805502012589775,0.09761185244140377,0.5579013042666625,551.0,131.44824120834338,54.02871348857248,1.6282045496048823,0,0,Benign
2023-11-14 22:13:43,192.168.1.103,192.168.1.111,21627,8080,6,0.06317842622250458,17,7956,269.07919390281495,125929.0627465174,0,17,0,0,2,0,0.003948651638906536,0.0013289777613605133,0.004064532129676425,468.0,46.73204759873633,62.42998136416829,2.0734927675236765,0,0,Benign
